"code","display_name","brands","countries","categories","ingredients_text","nova_group","nutriscore_grade","ecoscore_grade","energy_kcal_100g","sugars_100g","salt_100g","game_ready","review_status","review_notes","source_dataset"
"3183280021259","Sel de mer fin","La Baleine","France","Condiments, Sels, Sels marins, Sels fins, en:groceries, Sels-iodes","Sel de mer, iodure de sodium: 15 à 20 mg/kg (exprimés en élément iode), antiagglomérants: carbonates de magnésium, E535.","2","not-applicable","a","0.0","0.0","97.7","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3088540255279","Miel de Fleurs BIO liquide Doseur 500g","Lune de miel","France,Sweden","Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs, Miels liquides","miels de fleurs issus de l'Agriculture Biologique.","2","d","a-plus","320.0","80.0","0.02","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3088540002262","Miel l'apiculteur","L'Apiculteur, Yves Michaud","France","Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels liquides","Miel","2","d","a","320.0","80.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5000119018663","Sunflower oil","Tesco","France,United Kingdom","Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Vegetable oils, Sunflower seeds and their products, Sunflower oils","Sunflower oil.","2","c","c","900.0","0.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"8720573392600","Sel rose","AM/63","Belgium, Netherlands, en:france","Smaakmakers, Zouten","100% sel rose.","2","not-applicable","a","0.0","0.0","96.87","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"6111031005064","Tonik","bimo","Morocco","Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Cereals and their products,Cocoa and its products,Confectioneries,Flours,Biscuits,Cereal flours,Chocolate candies,Sweeteners,Wheat flours,Sugars,fr:Gaufrettes-fourrees-au-cacao","Coffret fourré au cacao (41,6%) et à la vanille (208) - Ingrédients Farine de blé, sucre, huile végétale non hydrogénée (huile de palme), filtrat de lait, poudre de cacao Émulsifiant à faible teneur en cacao (322) Lécithine de soja) Agent levant (5000) Sucre artificiel (vanilline) Sel Contient du lait, du blé (gluten) du soja","2","e","b","504.0","40.0","0.217","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5740900805408","Lurpak Spreadable Slightly Salted","Lurpak","France, United Kingdom","Dairies, Fats, Spreads, Spreadable fats, Animal fats, Milkfat, Dairy-spread, Butters","butter (64%) (milk), rapeseed oil, water, lactic culture (milk), salt, for allergens, see ingredients in bold,","2","e","e","680.0","1.0","0.9","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3088541002476","Miel de France","Famille Michaud","France","Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Produits de la ruche,Produits d'élevages,Édulcorants,Miels français,miels","Miel de Fleurs","2","e","a-plus","","","","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3220035150007","Etui Bec Verseur Sucre en Poudre Saint Louis Sucre 1kg","Saint louis","France","Édulcorants,Sucres,Sucres de betterave,Sucres en poudre,Sucres cristal,Sucres blancs","Sucre en Poudre","2","e","a-plus","400.0","100.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3560070910366","Huile d'olive vierge extra","Carrefour BIO,Carrefour","Belgique,France,Pologne,Roumanie","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Matières grasses végétales,Produits de l'olivier,Huiles,Huiles d'olive,Huiles d'olive vierges,en:Olive-oil-blends,Huile d'olive vierge extra","Huile d'olive vierge extra issue de l'agriculture biologique.","2","b","c","823.0","0.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"4088600313979","Nordpack Spreadable Butter","","en:gb","Dairies, Fats, Spreads, Spreadable fats, Animal fats, Milkfat, Dairy-spread, Butters","BUTTER 55% (_Milk_), Rapeseed Oil, RECONSTITUTED _BUTTERMILK_ 7%, Water, Lactic Cultures (_Milk_), Salt.","2","d","d","677.0","0.5","0.95","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5019989103096","Fine Sea Salt","Saxa","France, United Kingdom","en:table-salts","Sea Salt, Anti-caking Agent (Sodium Hexacyanoferrate ll).","2","not-applicable","a","","","","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3036810230860","Vinaigre de cidre","Maille, Unilever","France, Senegal, en:morocco","Condiments,Vinaigres,Vinaigres de cidre,en:groceries","Vinaigre de cidre 85% (dont SULFITES), jus de pomme concentré 14%, conservateur : DISULFITE de potassium.","2","not-applicable","a-plus","64.0","11.0","0.01","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3560071411824","Sucre fleurs de coco","Carrefour BIO, Carrefour","France, Italie, Espagne","Édulcorants,Sucres,Sucres de coco","100% sucre de fleurs de coco biologique","2","e","a-plus","388.0","93.0","0.28","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3265474000018","Huile Isio 4","Lesieur","France,Allemagne,Guadeloupe,La Réunion,Suisse","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Matières grasses végétales,Huiles,Huiles aromatisées,Mélanges d'huiles,en:combined-oil-blended-vegetable-oils","Huile de colza 47%, huile de tournesol 43%, Oléisol (huile de tournesol à haute teneur en acide oléique) 5%, huile de lin 5%, arôme naturel de coriandre, vitamine D","2","b","b","900.0","0.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5060265830274","Extra Virgin Rapeseed Oil","Mr Hughs","en:United Kingdom","Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Vegetable oils, Rapeseed oils","100% rapeseed oil","2","b","c","899.0","0.5","0.01","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3088540004440","Tartimiel® Lune de Miel® doseur 250 g","Lune de Miel","France, Réunion, Switzerland, en:morocco","Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys, Liquid honeys, en:flower-honeys","Mélange de miels non originaires et originaires de l'UE.","2","d","a","320.0","80.0","5e-05","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3265475009003","HUILE D'OLIVE  SQUEEZE","Puget","France","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Produits de l'olivier, Huiles, Huiles d'olive, Huiles d'olive vierges extra, Huiles d'olive vierges","Huile d'olive","2","b","d","900.0","0.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"20711115","cassonade","Lidl, navarre","France","Édulcorants,Sucres,sucres de canne","100% Sucre Pure Canne","2","e","c","400.0","98.9","0.01","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3451790011269","Beurre à teneur réduite en matières grasses","Elle & Vire","France,Suisse","Produits laitiers,Matières grasses,Produits à tartiner,Matières grasses à tartiner,Matières grasses animales,Produits laitiers à tartiner,Matière grasse laitière,Beurres,Beurres doux,Beurres allégés,Beurres de crème douce","Beurre, eau, ferments lactiques (lait)","2","e","d","547.0","0.8","0.05","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3088545004001","Miel de Fleurs Liquide Doseur 500g","Lune de Miel","France,Allemagne,La Réunion,Sénégal,Suède,Suisse","Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs, Miels liquides","Miel de Fleurs","2","d","a","320.0","80.0","0.02","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3183280000728","Sel Moulu de Méditerranée","la baleine","France,Allemagne,Suisse","Condiments, Sels, Sels marins","Sel de mer, iodate de potassium: 15 à 20 mg/kg (exprimé en élément iode), antiagglomérants: carbonates de magnésium, E535.","2","not-applicable","a","","","97.7","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
